itemKey,displayName,className,blueprintPath,gfiCode,category,sourceType,sourceModId,sourceModName,sourcePackagePath,assetPath,spawnCommand,stackSize,weight,itemId,engramClassName,craftingStation,serverReferenced,serverConfigReferences,sourceEvidence,enrichmentSources,confidence,notes
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_hawaiianshirt_skellies.primalitemskin_hawaiianshirt_skellies,Skelly-Print Shirt Skin,PrimalItemSkin_HawaiianShirt_Skellies_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Skellies.PrimalItemSkin_HawaiianShirt_Skellies',HawaiianShirtSkellies,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Skellies.PrimalItemSkin_HawaiianShirt_Skellies'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Skelly-Print_Shirt_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/armor/skin/primalitemskin_sleepinghat.primalitemskin_sleepinghat,Sleeping Hat Skin,PrimalItemSkin_SleepingHat_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Armor/Skin/PrimalItemSkin_SleepingHat.PrimalItemSkin_SleepingHat',SleepingHat,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Armor/Skin/PrimalItemSkin_SleepingHat.PrimalItemSkin_SleepingHat'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Sleeping_Hat_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/armor/skin/primalitemskin_slippers.primalitemskin_slippers,Slippers Skin,PrimalItemSkin_Slippers_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Armor/Skin/PrimalItemSkin_Slippers.PrimalItemSkin_Slippers',Slippers,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Armor/Skin/PrimalItemSkin_Slippers.PrimalItemSkin_Slippers'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Slippers_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_vday_swimpants_smallhearts.primalitemskin_vday_swimpants_smallhearts,Small Hearts Swim Bottom Skin,PrimalItemSkin_Vday_SwimPants_SmallHearts_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Vday_SwimPants_SmallHearts.PrimalItemSkin_Vday_SwimPants_SmallHearts',VdaySwimPantsSmallHearts,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Vday_SwimPants_SmallHearts.PrimalItemSkin_Vday_SwimPants_SmallHearts'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Small_Hearts_Swim_Bottom_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_vday_swimshirt_smallhearts.primalitemskin_vday_swimshirt_smallhearts,Small Hearts Swim Top Skin,PrimalItemSkin_Vday_SwimShirt_SmallHearts_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Vday_SwimShirt_SmallHearts.PrimalItemSkin_Vday_SwimShirt_SmallHearts',VdaySwimShirtSmallHearts,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Vday_SwimShirt_SmallHearts.PrimalItemSkin_Vday_SwimShirt_SmallHearts'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Small_Hearts_Swim_Top_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_ghostowl.primalitemcostume_ghostowl,Snow Owl Ghost Costume,PrimalItemCostume_GhostOwl_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_GhostOwl.PrimalItemCostume_GhostOwl',CostumeGhostOwl,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_GhostOwl.PrimalItemCostume_GhostOwl'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Snow_Owl_Ghost_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_ww_winterhatg.primalitemskin_ww_winterhatg,Snowy Winter Beanie Skin,PrimalItemSkin_WW_WinterHatG_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_WinterHatG.PrimalItemSkin_WW_WinterHatG',WWWinterHatG,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_WinterHatG.PrimalItemSkin_WW_WinterHatG'"" 1 0 0",,,,,,false,,wiki,https://ark.wiki.gg/wiki/Snowy_Winter_Beanie_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_ghostspino.primalitemcostume_ghostspino,Spino Ghost Costume,PrimalItemCostume_GhostSpino_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_GhostSpino.PrimalItemCostume_GhostSpino',CostumeGhostSpino,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_GhostSpino.PrimalItemCostume_GhostSpino'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Spino_Ghost_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
wiki:steampunk-goggles-skin,Steampunk Goggles Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Steampunk_Goggles_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
wiki:steampunk-hat-and-goggles-skin,Steampunk Hat and Goggles Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Steampunk_Hat_and_Goggles_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
wiki:steampunk-rock-drake-saddle-skin,Steampunk Rock Drake Saddle Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Steampunk_Rock_Drake_Saddle_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
wiki:steampunk-structures-skin,Steampunk Structures Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Steampunk_Structures_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_bonestego.primalitemcostume_bonestego,Stego Bone Costume,PrimalItemCostume_BoneStego_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BoneStego.PrimalItemCostume_BoneStego',CostumeBoneStego,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BoneStego.PrimalItemCostume_BoneStego'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Stego_Bone_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_bionicstego.primalitemcostume_bionicstego,Stegosaurus Bionic Costume,PrimalItemCostume_BionicStego_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BionicStego.PrimalItemCostume_BionicStego',CostumeBionicStego,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BionicStego.PrimalItemCostume_BionicStego'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Stegosaurus_Bionic_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_costume_strawman.primalitemskin_costume_strawman,Strawman Costume Skin,PrimalItemSkin_Costume_Strawman_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Strawman.PrimalItemSkin_Costume_Strawman',CostumeStrawman,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Strawman.PrimalItemSkin_Costume_Strawman'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Strawman_Costume_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemcostume_stygimoloch.primalitemcostume_stygimoloch,Stygimoloch Costume,PrimalItemCostume_Stygimoloch_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Stygimoloch.PrimalItemCostume_Stygimoloch',CostumeStygimoloch,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Stygimoloch.PrimalItemCostume_Stygimoloch'"" 1 0 0",,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Stygimoloch_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemcostume_styracosaurus.primalitemcostume_styracosaurus,Styracosaurus Costume,PrimalItemCostume_Styracosaurus_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Styracosaurus.PrimalItemCostume_Styracosaurus',CostumeStyracosaurus,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Styracosaurus.PrimalItemCostume_Styracosaurus'"" 1 0 0",,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Styracosaurus_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_sunglasses.primalitemskin_sunglasses,Sunglasses Skin,PrimalItemSkin_SunGlasses_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SunGlasses.PrimalItemSkin_SunGlasses',SunGlasses,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SunGlasses.PrimalItemSkin_SunGlasses'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Sunglasses_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
wiki:survivor-s-hat-skin,Survivor's Hat Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Survivor's_Hat_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
/game/primalearth/coreblueprints/weapons/primalitemskin_spear_carrot.primalitemskin_spear_carrot,Sweet Spear Carrot Skin,PrimalItemSkin_Spear_Carrot_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemSkin_Spear_Carrot.PrimalItemSkin_Spear_Carrot',SpearCarrot,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemSkin_Spear_Carrot.PrimalItemSkin_Spear_Carrot'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Sweet_Spear_Carrot_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_summerswimpants_arthro.primalitemskin_summerswimpants_arthro,T-Rex Swim Bottom Skin,PrimalItemSkin_SummerSwimPants_Arthro_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SummerSwimPants_Arthro.PrimalItemSkin_SummerSwimPants_Arthro',SummerSwimPantsArthro,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SummerSwimPants_Arthro.PrimalItemSkin_SummerSwimPants_Arthro'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/T-Rex_Swim_Bottom_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_summerswimshirt_arthro.primalitemskin_summerswimshirt_arthro,T-Rex Swim Top Skin,PrimalItemSkin_SummerSwimShirt_Arthro_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SummerSwimShirt_Arthro.PrimalItemSkin_SummerSwimShirt_Arthro',SummerSwimShirtArthro,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_SummerSwimShirt_Arthro.PrimalItemSkin_SummerSwimShirt_Arthro'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/T-Rex_Swim_Top_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
wiki:tall-dapper-hat-skin,Tall Dapper Hat Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Tall_Dapper_Hat_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_vday_grenade_valentinebear.primalitemskin_vday_grenade_valentinebear,Teddy Bear Grenades Skin,PrimalItemSkin_VDay_Grenade_ValentineBear_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_VDay_Grenade_ValentineBear.PrimalItemSkin_VDay_Grenade_ValentineBear',VDayGrenadeValentineBear,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_VDay_Grenade_ValentineBear.PrimalItemSkin_VDay_Grenade_ValentineBear'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Teddy_Bear_Grenades_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/genesis2/dinos/canoe/primalitemcostume_canoe_tek.primalitemcostume_canoe_tek,Tek Canoe Costume,PrimalItemCostume_Canoe_Tek_C,Blueprint'/Game/Genesis2/Dinos/Canoe/PrimalItemCostume_Canoe_Tek.PrimalItemCostume_Canoe_Tek',CostumeCanoeTek,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/Genesis2/Dinos/Canoe/PrimalItemCostume_Canoe_Tek.PrimalItemCostume_Canoe_Tek'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Tek_Canoe_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_hawaiianshirt_tentacles.primalitemskin_hawaiianshirt_tentacles,Tentacle-Print Shirt Skin,PrimalItemSkin_HawaiianShirt_Tentacles_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Tentacles.PrimalItemSkin_HawaiianShirt_Tentacles',HawaiianShirtTentacles,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Tentacles.PrimalItemSkin_HawaiianShirt_Tentacles'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Tentacle-Print_Shirt_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/scorchedearth/dinos/spineylizard/primalitemarmor_spineylizardpromosaddle.primalitemarmor_spineylizardpromosaddle,Thorny Dragon Vagabond Saddle Skin,PrimalItemArmor_SpineyLizardPromoSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/SpineyLizard/PrimalItemArmor_SpineyLizardPromoSaddle.PrimalItemArmor_SpineyLizardPromoSaddle',SpineyLizardPromoSaddle,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/ScorchedEarth/Dinos/SpineyLizard/PrimalItemArmor_SpineyLizardPromoSaddle.PrimalItemArmor_SpineyLizardPromoSaddle'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Thorny_Dragon_Vagabond_Saddle_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_tophat.primalitemskin_tophat,Top Hat Skin,PrimalItemSkin_TopHat_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TopHat.PrimalItemSkin_TopHat',TopHat,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TopHat.PrimalItemSkin_TopHat'"" 1 0 0",,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Top_Hat_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/leather/primalitemskin_torchsparkler.primalitemskin_torchsparkler,Torch Sparkler Skin,PrimalItemSkin_TorchSparkler_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Leather/PrimalItemSkin_TorchSparkler.PrimalItemSkin_TorchSparkler',TorchSparkler,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Leather/PrimalItemSkin_TorchSparkler.PrimalItemSkin_TorchSparkler'"" 1 0 0",,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Torch_Sparkler_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_bionictrike.primalitemcostume_bionictrike,Triceratops Bionic Costume,PrimalItemCostume_BionicTrike_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BionicTrike.PrimalItemCostume_BionicTrike',CostumeBionicTrike,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BionicTrike.PrimalItemCostume_BionicTrike'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Triceratops_Bionic_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/saddles/primalitemcostume_bonetrike.primalitemcostume_bonetrike,Trike Bone Costume,PrimalItemCostume_BoneTrike_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BoneTrike.PrimalItemCostume_BoneTrike',CostumeBoneTrike,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_BoneTrike.PrimalItemCostume_BoneTrike'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Trike_Bone_Costume; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
wiki:trike-bone-helmet-skin,Trike Bone Helmet Skin,,,,Skin,base-game,,,,,,1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Trike_Bone_Helmet_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,low,Wiki-only row with unclear ASA/server specificity.
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_costume_turkey.primalitemskin_costume_turkey,Turkey Costume Skin,PrimalItemSkin_Costume_Turkey_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Turkey.PrimalItemSkin_Costume_Turkey',CostumeTurkey,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Turkey.PrimalItemSkin_Costume_Turkey'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Turkey_Costume_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_tt_actualturkeyhat.primalitemskin_tt_actualturkeyhat,Turkey Hat Skin,PrimalItemSkin_TT_ActualTurkeyHat_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_ActualTurkeyHat.PrimalItemSkin_TT_ActualTurkeyHat',TTActualTurkeyHat,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_ActualTurkeyHat.PrimalItemSkin_TT_ActualTurkeyHat'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Turkey_Hat_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_tt_club_turkeyleg.primalitemskin_tt_club_turkeyleg,Turkey Leg Skin,PrimalItemSkin_TT_Club_TurkeyLeg_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_Club_TurkeyLeg.PrimalItemSkin_TT_Club_TurkeyLeg',TTClubTurkeyLeg,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_Club_TurkeyLeg.PrimalItemSkin_TT_Club_TurkeyLeg'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Turkey_Leg_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_tt_swimpants_turkeyberry.primalitemskin_tt_swimpants_turkeyberry,Turkey Swim Bottom Skin,PrimalItemSkin_TT_SwimPants_TurkeyBerry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_SwimPants_TurkeyBerry.PrimalItemSkin_TT_SwimPants_TurkeyBerry',TTSwimPantsTurkeyBerry,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_SwimPants_TurkeyBerry.PrimalItemSkin_TT_SwimPants_TurkeyBerry'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Turkey_Swim_Bottom_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_tt_swimshirt_turkeyberry.primalitemskin_tt_swimshirt_turkeyberry,Turkey Swim Top Skin,PrimalItemSkin_TT_SwimShirt_TurkeyBerry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_SwimShirt_TurkeyBerry.PrimalItemSkin_TT_SwimShirt_TurkeyBerry',TTSwimShirtTurkeyBerry,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_TT_SwimShirt_TurkeyBerry.PrimalItemSkin_TT_SwimShirt_TurkeyBerry'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Turkey_Swim_Top_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_ww_xmassweaterbronto.primalitemskin_ww_xmassweaterbronto,Ugly Bronto Sweater Skin,PrimalItemSkin_WW_XmasSweaterBronto_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweaterBronto.PrimalItemSkin_WW_XmasSweaterBronto',WWXmasSweaterBronto,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweaterBronto.PrimalItemSkin_WW_XmasSweaterBronto'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Ugly_Bronto_Sweater_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_ww_xmassweater_bulbdog.primalitemskin_ww_xmassweater_bulbdog,Ugly Bulbdog Sweater Skin,PrimalItemSkin_WW_XmasSweater_Bulbdog_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweater_Bulbdog.PrimalItemSkin_WW_XmasSweater_Bulbdog',WWXmasSweaterBulbdog,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweater_Bulbdog.PrimalItemSkin_WW_XmasSweater_Bulbdog'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Ugly_Bulbdog_Sweater_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_ww_xmassweatercarno.primalitemskin_ww_xmassweatercarno,Ugly Carno Sweater Skin,PrimalItemSkin_WW_XmasSweaterCarno_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweaterCarno.PrimalItemSkin_WW_XmasSweaterCarno',WWXmasSweaterCarno,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweaterCarno.PrimalItemSkin_WW_XmasSweaterCarno'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Ugly_Carno_Sweater_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
/game/primalearth/coreblueprints/items/armor/skin/primalitemskin_ww_xmassweater_carolers.primalitemskin_ww_xmassweater_carolers,Ugly Caroling Sweater Skin,PrimalItemSkin_WW_XmasSweater_Carolers_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweater_Carolers.PrimalItemSkin_WW_XmasSweater_Carolers',WWXmasSweaterCarolers,Skin,base-game,,,,,"cheat GiveItem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_WW_XmasSweater_Carolers.PrimalItemSkin_WW_XmasSweater_Carolers'"" 1 0 0",1,0,,,,false,,wiki,https://ark.wiki.gg/wiki/Ugly_Caroling_Sweater_Skin; https://ark.wiki.gg/wiki/Special:CargoTables/Items,medium,
