itemKey,displayName,className,sourceType,sourceModId,sourceModName,iconStatus,iconLocalPath,iconSource,iconMethod,iconUrl,iconTexturePath,iconConfidence,iconWidth,iconHeight,packageStatus,wikiStatus,notes
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_beerjar.primalitemconsumable_beerjar,Beer Jar,PrimalItemConsumable_BeerJar_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_BeerJar_C-9138821415.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/BeerGlass_Icon.BeerGlass_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockemote_bellyrub.primalitemconsumable_unlockemote_bellyrub,Belly Rub Emote,PrimalItemConsumable_UnlockEmote_BellyRub_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_UnlockEmote_BellyRub_C-f893820ab9.png,wiki,wiki-file,https://ark.wiki.gg/images/Belly_Rub_Emote.png?5a22bf,,0.7,256,256,missing,resolved,File:Belly Rub Emote.png
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockemote_flex1.primalitemconsumable_unlockemote_flex1,Bicep Smooch Emote,PrimalItemConsumable_UnlockEmote_Flex1_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_UnlockEmote_Flex1_C-8cd27d20bf.png,wiki,wiki-file,https://ark.wiki.gg/images/Bicep_Smooch_Emote.png?f54598,,0.7,256,256,missing,resolved,File:Bicep Smooch Emote.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_biscuit.primalitemconsumable_biscuit,Biscuit (Primitive Plus),PrimalItemConsumable_Biscuit_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Biscuit_C-fc95f1a3d5.png,wiki,wiki-file,https://ark.wiki.gg/images/Biscuit_%28Primitive_Plus%29.png?597f0a,,0.7,256,256,missing,resolved,File:Biscuit (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cakebatter.primalitemconsumable_cakebatter,Biscuit Batter (Primitive Plus),PrimalItemConsumable_CakeBatter_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CakeBatter_C-f62ceb03e2.png,wiki,wiki-file,https://ark.wiki.gg/images/Pancake_Batter_%28Primitive_Plus%29.png?b8fbd9,,0.7,256,256,missing,resolved,File:Biscuit Batter (Primitive Plus).png
/game/asa/dinos/bison/primalitemconsumable_bisonmilk.primalitemconsumable_bisonmilk,Bison Milk,PrimalItemConsumable_BisonMilk_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_BisonMilk_C-fcb556f367.png,package,jit-soft-texture,,/Game/ASA/Dinos/Bison/UI/ASA_Icons_MilkBucket.ASA_Icons_MilkBucket,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_bloodpack.primalitemconsumable_bloodpack,Blood Pack,PrimalItemConsumable_BloodPack_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_BloodPack_C-7b06e86995.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/BloodPack_Icon.BloodPack_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/genesis/dinos/bogspider/primalitemconsumable_egg_bogspider.primalitemconsumable_egg_bogspider,Bloodstalker Egg,PrimalItemConsumable_Egg_BogSpider_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Egg_BogSpider_C-6f0bd558e0.png,package,jit-soft-texture,,/Game/Genesis/Icons/Items/Item_BogSpiderEgg_Icon.Item_BogSpiderEgg_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/vday/primalitemconsumable_valentineschocolate.primalitemconsumable_valentineschocolate,Box o' Chocolates,PrimalItemConsumable_ValentinesChocolate_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_ValentinesChocolate_C-2ed7fa5066.png,wiki,wiki-file,https://ark.wiki.gg/images/Box_o%27_Chocolates.png?f66078,,0.7,256,256,missing,resolved,File:Box o' Chocolates.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_drink_mead.primalitemconsumable_drink_mead,Braggot Mead (Primitive Plus),PrimalItemConsumable_Drink_Mead_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Drink_Mead_C-3d079f9a53.png,wiki,wiki-file,https://ark.wiki.gg/images/Braggot_Mead_%28Primitive_Plus%29.png?2d48a6,,0.7,256,256,missing,resolved,File:Braggot Mead (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockhair_head_braids.primalitemconsumable_unlockhair_head_braids,Braids Head Hair Style,PrimalItemConsumable_UnlockHair_Head_Braids_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_UnlockHair_Head_Braids_C-120797abce.png,wiki,wiki-file,https://ark.wiki.gg/images/Hairstyle.png?15fe01,,0.7,256,256,missing,resolved,File:Hairstyle.png
/game/primalearth/coreblueprints/items/consumables/cakeslices/primalitemconsumable_cakeslice_breeding.primalitemconsumable_cakeslice_breeding,Breeding Cake Slice,PrimalItemConsumable_CakeSlice_Breeding_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CakeSlice_Breeding_C-037a27308c.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Resources/Icons/CakeSlice_Blue_Icon.CakeSlice_Blue_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/test/primalitemconsumable_egg_bronto.primalitemconsumable_egg_bronto,Bronto Egg,PrimalItemConsumable_Egg_Bronto_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Bronto_C-c8fc5895c8.png,wiki,wiki-file,https://ark.wiki.gg/images/Bronto_Egg.png?8b938b,,0.7,256,256,missing,resolved,File:Bronto Egg.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_broth.primalitemconsumable_broth,Broth (Primitive Plus),PrimalItemConsumable_Broth_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Broth_C-b7121392a9.png,wiki,wiki-file,https://ark.wiki.gg/images/Broth_%28Primitive_Plus%29.png?908d08,,0.7,256,256,missing,resolved,File:Broth (Primitive Plus).png
/game/abyss/coreblueprints/items/consumables/primalitemconsumable_soup_brothofatlan.primalitemconsumable_soup_brothofatlan,Broth of Atlan,PrimalItemConsumable_Soup_BrothofAtlan_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Soup_BrothofAtlan_C-126a2ef131.png,wiki,wiki-file,https://ark.wiki.gg/images/Broth_of_Atlan.png?d5108d,,0.7,256,256,missing,resolved,File:Broth of Atlan.png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_thehorn.primalitemconsumable_thehorn,Broth of Enlightenment,PrimalItemConsumable_TheHorn_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_TheHorn_C-3cc756b73f.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Soup_Icon_Broth.Soup_Icon_Broth,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_bugrepellant.primalitemconsumable_bugrepellant,Bug Repellant,PrimalItemConsumable_BugRepellant_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_BugRepellant_C-c29cc044cb.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/BugRepellent_Icon.BugRepellent_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockemote_bunnyhopdance.primalitemconsumable_unlockemote_bunnyhopdance,Bunny Hop Dance Emote,PrimalItemConsumable_UnlockEmote_BunnyHopDance_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_UnlockEmote_BunnyHopDance_C-e64fe1e5ab.png,wiki,wiki-file,https://ark.wiki.gg/images/Bunny_Hop_Dance_Emote.png?4671be,,0.7,256,256,missing,resolved,File:Bunny Hop Dance Emote.png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cactusbuffsoup.primalitemconsumable_cactusbuffsoup,Cactus Broth,PrimalItemConsumable_CactusBuffSoup_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CactusBuffSoup_C-f972144fc3.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CactusSoup_Icon.CactusSoup_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_meal_cake.primalitemconsumable_meal_cake,Cake (Primitive Plus),PrimalItemConsumable_Meal_Cake_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Meal_Cake_C-17a625a19e.png,wiki,wiki-file,https://ark.wiki.gg/images/Birthday_Cake.png?abce78,,0.7,256,256,missing,resolved,File:Cake (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_soup_caliensoup.primalitemconsumable_soup_caliensoup,Calien Soup,PrimalItemConsumable_Soup_CalienSoup_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Soup_CalienSoup_C-c7c17661e5.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Soup_Icon.Soup_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/vegetation/primalitemconsumable_seed_tea.primalitemconsumable_seed_tea,Camellia (Tea) Seed (Primitive Plus),PrimalItemConsumable_Seed_Tea_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Seed_Tea_C-3f09adc5bb.png,wiki,wiki-file,https://ark.wiki.gg/images/Citronal_Seed.png?d40061,,0.7,256,256,missing,resolved,File:Camellia (Tea) Seed (Primitive Plus).png
/game/scorchedearth/dinos/camelsaurus/primalitemconsumable_egg_camelsaurus.primalitemconsumable_egg_camelsaurus,Camelsaurus Egg,PrimalItemConsumable_Egg_Camelsaurus_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Camelsaurus_C-6165eba66c.png,wiki,wiki-file,https://ark.wiki.gg/images/Camelsaurus_Egg.png?4aabcc,,0.7,256,256,missing,resolved,File:Camelsaurus Egg.png
/game/primalearth/test/primalitemconsumable_egg_carcha.primalitemconsumable_egg_carcha,Carcharodontosaurus Egg,PrimalItemConsumable_Egg_Carcha_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Carcha_C-e249a427a6.png,wiki,wiki-file,https://ark.wiki.gg/images/Carcharodontosaurus_Egg.png?dc5f9a,,0.7,216,224,missing,resolved,File:Carcharodontosaurus Egg.png
/game/primalearth/test/primalitemconsumable_egg_carno.primalitemconsumable_egg_carno,Carno Egg,PrimalItemConsumable_Egg_Carno_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Carno_C-f00113da5e.png,wiki,wiki-file,https://ark.wiki.gg/images/Carno_Egg.png?81adde,,0.7,256,256,missing,resolved,File:Carno Egg.png
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockemote_caroling.primalitemconsumable_unlockemote_caroling,Caroling Emote,PrimalItemConsumable_UnlockEmote_Caroling_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_UnlockEmote_Caroling_C-e8bbdbab0c.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Emotes/Winterwonderland_Caroling.Winterwonderland_Caroling,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_veggie_freshcashew.primalitemconsumable_veggie_freshcashew,Cashew (Primitive Plus),PrimalItemConsumable_Veggie_FreshCashew_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Veggie_FreshCashew_C-7c321fc3d5.png,wiki,wiki-file,https://ark.wiki.gg/images/Cashew_%28Primitive_Plus%29.png?c5e6c9,,0.7,256,256,missing,resolved,File:Cashew (Primitive Plus).png
/game/mods/primitiveplusmod/items/resources/primalitemresource_cashewmilk.primalitemresource_cashewmilk,Cashew Milk (Primitive Plus),PrimalItemResource_CashewMilk_C,base-game,,,resolved,item-icons/wiki/PrimalItemResource_CashewMilk_C-4dc1e0bd77.png,wiki,wiki-file,https://ark.wiki.gg/images/Cashew_Milk_%28Primitive_Plus%29.png?2761bf,,0.7,256,256,missing,resolved,File:Cashew Milk (Primitive Plus).png
/game/mods/primitiveplusmod/items/vegetation/primalitemconsumable_seed_cashew.primalitemconsumable_seed_cashew,Cashew Tree (Primitive Plus),PrimalItemConsumable_Seed_Cashew_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Seed_Cashew_C-fd5145b78c.png,wiki,wiki-file,https://ark.wiki.gg/images/Citronal_Seed.png?d40061,,0.7,256,256,missing,resolved,File:Cashew Tree (Primitive Plus).png
/game/asa/dinos/ceratosaurus/dinos/egg/primalitemconsumable_egg_cerato_asa.primalitemconsumable_egg_cerato_asa,Ceratosaurus Egg,PrimalItemConsumable_Egg_Cerato_ASA_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Cerato_ASA_C-b15af61f4a.png,wiki,wiki-file,https://ark.wiki.gg/images/Ceratosaurus_Egg.png?fe5ad3,,0.7,256,256,missing,resolved,File:Ceratosaurus Egg.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_meal_chickenrice.primalitemconsumable_meal_chickenrice,Chicken and Rice (Primitive Plus),PrimalItemConsumable_Meal_ChickenRice_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Meal_ChickenRice_C-6fcc759531.png,wiki,wiki-file,https://ark.wiki.gg/images/Chicken_and_Rice_%28Primitive_Plus%29.png?9f2ed6,,0.7,256,256,missing,resolved,File:Chicken and Rice (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_berry_cianberry.primalitemconsumable_berry_cianberry,Cianberry,PrimalItemConsumable_Berry_Cianberry_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Berry_Cianberry_C-3797290071.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Cianberry_Icon.Cianberry_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cigarette.primalitemconsumable_cigarette,Cigarette (Primitive Plus),PrimalItemConsumable_Cigarette_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Cigarette_C-466733a421.png,wiki,wiki-file,https://ark.wiki.gg/images/Cigarette_%28Primitive_Plus%29.png?74251b,,0.7,256,256,missing,resolved,File:Cigarette (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_veggie_citronal.primalitemconsumable_veggie_citronal,Citronal,PrimalItemConsumable_Veggie_Citronal_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Veggie_Citronal_C-077ec48ff4.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Citronal_Icon.Citronal_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/seeds/primalitemconsumable_seed_citronal.primalitemconsumable_seed_citronal,Citronal Seed,PrimalItemConsumable_Seed_Citronal_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Seed_Citronal_C-1097594506.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CitronalSeed_Icon.CitronalSeed_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/vegetation/primalitemconsumable_seed_coffee.primalitemconsumable_seed_coffee,Coffee Seed (Primitive Plus),PrimalItemConsumable_Seed_Coffee_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Seed_Coffee_C-333eddd28f.png,wiki,wiki-file,https://ark.wiki.gg/images/Coffee_Seed_%28Primitive_Plus%29.png?18a636,,0.7,256,256,missing,resolved,File:Coffee Seed (Primitive Plus).png
/game/primalearth/test/primalitemconsumable_egg_compy.primalitemconsumable_egg_compy,Compy Egg,PrimalItemConsumable_Egg_Compy_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Egg_Compy_C-9d8a355dcc.png,wiki,wiki-file,https://ark.wiki.gg/images/Compy_Egg.png?6ebce9,,0.7,256,256,missing,resolved,File:Compy Egg.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cookedbacon.primalitemconsumable_cookedbacon,Cooked Bacon (Primitive Plus),PrimalItemConsumable_CookedBacon_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CookedBacon_C-0e6a0b691e.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Bacon_%28Primitive_Plus%29.png?65c1ea,,0.7,256,256,missing,resolved,File:Cooked Bacon (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cookedfillet.primalitemconsumable_cookedfillet,Cooked Fish Fillet (Primitive Plus),PrimalItemConsumable_CookedFillet_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CookedFillet_C-852cc1101d.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Fish_Fillet_%28Primitive_Plus%29.png?fdac15,,0.7,256,256,missing,resolved,File:Cooked Fish Fillet (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedmeat_fish.primalitemconsumable_cookedmeat_fish,Cooked Fish Meat,PrimalItemConsumable_CookedMeat_Fish_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedMeat_Fish_C-65cacd61ce.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CookedFishMeat_Icon.CookedFishMeat_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedlambchop.primalitemconsumable_cookedlambchop,Cooked Lamb Chop,PrimalItemConsumable_CookedLambChop_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedLambChop_C-23b8b4077a.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Lambchops_Icon.Lambchops_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedmeat.primalitemconsumable_cookedmeat,Cooked Meat,PrimalItemConsumable_CookedMeat_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedMeat_C-345ab8c097.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CookedMeat_Icon.CookedMeat_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedmeat_jerky.primalitemconsumable_cookedmeat_jerky,Cooked Meat Jerky,PrimalItemConsumable_CookedMeat_Jerky_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedMeat_Jerky_C-3bf6301dcf.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/Jerky_Icon.Jerky_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cookedpoultry.primalitemconsumable_cookedpoultry,Cooked Poultry (Primitive Plus),PrimalItemConsumable_CookedPoultry_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CookedPoultry_C-098aad9a65.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Poultry_%28Primitive_Plus%29.png?f7427a,,0.7,256,256,missing,resolved,File:Cooked Poultry (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedprimemeat_fish.primalitemconsumable_cookedprimemeat_fish,Cooked Prime Fish Meat,PrimalItemConsumable_CookedPrimeMeat_Fish_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedPrimeMeat_Fish_C-283465c534.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CookedPrimeFishMeat_Icon.CookedPrimeFishMeat_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/primalearth/coreblueprints/items/consumables/primalitemconsumable_cookedprimemeat.primalitemconsumable_cookedprimemeat,Cooked Prime Meat,PrimalItemConsumable_CookedPrimeMeat_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_CookedPrimeMeat_C-d1d255c3a1.png,package,jit-soft-texture,,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Icons/CookedPrimeMeat_Icon.CookedPrimeMeat_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_veggie_cookedrice.primalitemconsumable_veggie_cookedrice,Cooked Rice (Primitive Plus),PrimalItemConsumable_Veggie_CookedRice_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Veggie_CookedRice_C-1ac5042d9d.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Rice_%28Primitive_Plus%29.png?17a41d,,0.7,256,256,missing,resolved,File:Cooked Rice (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cookedribs.primalitemconsumable_cookedribs,Cooked Spare Ribs (Primitive Plus),PrimalItemConsumable_CookedRibs_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CookedRibs_C-81d36cb4bd.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Spare_Ribs_%28Primitive_Plus%29.png?460840,,0.7,256,256,missing,resolved,File:Cooked Spare Ribs (Primitive Plus).png
/game/abyss/coreblueprints/items/consumables/primalitemconsumable_cookedprimemeat_supremefish.primalitemconsumable_cookedprimemeat_supremefish,Cooked Supreme Fish Meat,PrimalItemConsumable_CookedPrimeMeat_SupremeFish_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CookedPrimeMeat_SupremeFish_C-5880250fa5.png,wiki,wiki-file,https://ark.wiki.gg/images/Cooked_Supreme_Fish_Meat.png?d4ed4f,,0.7,256,256,missing,resolved,File:Cooked Supreme Fish Meat.png
/game/mods/primitiveplusmod/items/consumables/primalitemresource_cookiedough.primalitemresource_cookiedough,Cookie Dough (Primitive Plus),PrimalItemResource_CookieDough_C,base-game,,,resolved,item-icons/wiki/PrimalItemResource_CookieDough_C-c481c6d34c.png,wiki,wiki-file,https://ark.wiki.gg/images/Cookie_Dough_%28Primitive_Plus%29.png?4adcc5,,0.7,256,256,missing,resolved,File:Cookie Dough (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_cookies.primalitemconsumable_cookies,Cookies (Primitive Plus),PrimalItemConsumable_Cookies_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Cookies_C-34311cb5ba.png,wiki,wiki-file,https://ark.wiki.gg/images/Cookies_%28Primitive_Plus%29.png?f32a1f,,0.7,256,256,missing,resolved,File:Cookies (Primitive Plus).png
wiki:cosmo-egg,Cosmo Egg,,base-game,,,resolved,item-icons/wiki/Cosmo_Egg-122642d6ee.png,wiki,wiki-file,https://ark.wiki.gg/images/Cosmo_Egg.png?ea59a7,,0.7,277,271,not-attempted,resolved,File:Cosmo Egg.png
/game/asa/dinos/cryolophosaurus/primalitemconsumable_cryolophosaurusegg.primalitemconsumable_cryolophosaurusegg,Cryolophosaurus Egg,PrimalItemConsumable_CryolophosaurusEgg_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CryolophosaurusEgg_C-12e3453a9f.png,wiki,wiki-file,https://ark.wiki.gg/images/Cryolophosaurus_Egg.png?6e6e36,,0.7,256,256,missing,resolved,File:Cryolophosaurus Egg.png
/game/primalearth/dinos/crystalwyvern/eggs/primalitemconsumable_egg_crystalwyvern.primalitemconsumable_egg_crystalwyvern,Crystal Wyvern Egg,PrimalItemConsumable_Egg_CrystalWyvern_C,base-game,,,resolved,item-icons/package/PrimalItemConsumable_Egg_CrystalWyvern_C-54b5e92d13.png,package,jit-soft-texture,,/Game/PrimalEarth/Dinos/CrystalWyvern/Eggs/CrystalWyvernEgg_Ember_Icon.CrystalWyvernEgg_Ember_Icon,1,256,256,resolved,not-attempted,ItemIconJIT.SoftTexture
/game/abyss/coreblueprints/items/consumables/primalitemconsumable_veggie_cucumis.primalitemconsumable_veggie_cucumis,Cucumis,PrimalItemConsumable_Veggie_Cucumis_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Veggie_Cucumis_C-3aa066829e.png,wiki,wiki-file,https://ark.wiki.gg/images/Cucumis.png?958c98,,0.7,256,256,missing,resolved,File:Cucumis.png
/game/abyss/coreblueprints/items/consumables/seeds/primalitemconsumable_seed_cucumis.primalitemconsumable_seed_cucumis,Cucumis Seed,PrimalItemConsumable_Seed_Cucumis_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Seed_Cucumis_C-2a1d3fad1a.png,wiki,wiki-file,https://ark.wiki.gg/images/Cucumis_Seed.png?30022a,,0.7,256,256,missing,resolved,File:Cucumis Seed.png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_soup_coffeedrink.primalitemconsumable_soup_coffeedrink,Cup of Coffee (Primitive Plus),PrimalItemConsumable_Soup_CoffeeDrink_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Soup_CoffeeDrink_C-9932a923e1.png,wiki,wiki-file,https://ark.wiki.gg/images/Cup_of_Coffee_%28Primitive_Plus%29.png?804ceb,,0.7,256,256,missing,resolved,File:Cup of Coffee (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_soup_teadrink.primalitemconsumable_soup_teadrink,Cup of Tea (Primitive Plus),PrimalItemConsumable_Soup_TeaDrink_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_Soup_TeaDrink_C-057c6b451f.png,wiki,wiki-file,https://ark.wiki.gg/images/Cup_of_Tea_%28Primitive_Plus%29.png?3fda4b,,0.7,256,256,missing,resolved,File:Cup of Tea (Primitive Plus).png
/game/mods/primitiveplusmod/items/consumables/primalitemconsumable_curedbacon.primalitemconsumable_curedbacon,Cured Bacon (Primitive Plus),PrimalItemConsumable_CuredBacon_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_CuredBacon_C-fd181938cf.png,wiki,wiki-file,https://ark.wiki.gg/images/Cured_Bacon_%28Primitive_Plus%29.png?697388,,0.7,256,256,missing,resolved,File:Cured Bacon (Primitive Plus).png
/game/primalearth/coreblueprints/items/consumables/basebps/primalitemconsumable_unlockhair_facial_curlybeard.primalitemconsumable_unlockhair_facial_curlybeard,Curly Beard Facial Hair Style,PrimalItemConsumable_UnlockHair_Facial_CurlyBeard_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_UnlockHair_Facial_CurlyBeard_C-64efc7ffc3.png,wiki,wiki-file,https://ark.wiki.gg/images/Hairstyle.png?15fe01,,0.7,256,256,missing,resolved,File:Hairstyle.png
/game/abyss/coreblueprints/items/consumables/primalitemconsumable_dacosushi.primalitemconsumable_dacosushi,Daco Sushi,PrimalItemConsumable_DacoSushi_C,base-game,,,resolved,item-icons/wiki/PrimalItemConsumable_DacoSushi_C-6361c6e322.png,wiki,wiki-file,https://ark.wiki.gg/images/Daco_Sushi.png?3a17dc,,0.7,256,256,missing,resolved,File:Daco Sushi.png
